" 353.5604739","-2.410310E-03","     11972","8.6238379E+03","4.1910734E+00","1.2871620E+03","5.5286884E-01","1.0122844E+04","5.9097281E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01114","6.8869296E-04","  53.87384","6.8962743E-04","-8.9848429E-02","-2.2577541E-01"
" 353.5809068","-2.411010E-03","     11973","8.6311602E+03","4.1911693E+00","1.2872017E+03","5.5287498E-01","1.0132707E+04","5.9141335E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01206","6.8831653E-04","  53.87642","6.8911776E-04","-9.0418540E-02","-2.2496468E-01"
" 353.6013397","-2.411710E-03","     11974","8.6215186E+03","4.1912651E+00","1.2904999E+03","5.5288106E-01","1.0118663E+04","5.9147792E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01128","6.8977399E-04","  53.87327","6.9073425E-04","-8.9628629E-02","-2.2506289E-01"
" 353.6217726","-2.412409E-03","     11975","8.6228154E+03","4.1913610E+00","1.2887384E+03","5.5288720E-01","1.0121553E+04","5.9148917E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01090","6.8892248E-04","  53.87488","6.8980205E-04","-9.0092778E-02","-2.2549330E-01"
" 353.6422055","-2.413108E-03","     11976","8.6217217E+03","4.1914568E+00","1.2873474E+03","5.5289334E-01","1.0119657E+04","5.9159937E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.00966","6.8848627E-04","  53.87521","6.8935344E-04","-9.0232626E-02","-2.2539343E-01"
" 353.6626384","-2.413807E-03","     11977","8.6241152E+03","4.1915526E+00","1.2882413E+03","5.5289942E-01","1.0122837E+04","5.9152875E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01227","6.8871246E-04","  53.87497","6.8957667E-04","-8.9831367E-02","-2.2512975E-01"
" 353.6830714","-2.414506E-03","     11978","8.6137432E+03","4.1916485E+00","1.2894535E+03","5.5290550E-01","1.0108349E+04","5.9162064E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01279","6.8962428E-04","  53.87450","6.9050776E-04","-9.0101309E-02","-2.2512928E-01"
" 353.7035042","-2.415204E-03","     11979","8.6300547E+03","4.1917439E+00","1.2899419E+03","5.5291158E-01","1.0130904E+04","5.9151049E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01230","6.8895891E-04","  53.87579","6.8977970E-04","-8.9659199E-02","-2.2486481E-01"
" 353.7239371","-2.415902E-03","     11980","8.6229766E+03","4.1918402E+00","1.2890664E+03","5.5291772E-01","1.0121043E+04","5.9152045E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01210","6.8849564E-04","  53.87557","6.8932609E-04","-8.9860901E-02","-2.2477736E-01"
" 353.7443701","-2.416600E-03","     11981","8.6221152E+03","4.1919355E+00","1.2901981E+03","5.5292380E-01","1.0120317E+04","5.9163151E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01025","6.8887079E-04","  53.87571","6.8970257E-04","-8.9975968E-02","-2.2488739E-01"
